CUST_ID,BALANCE,PURCHASES,CREDIT_LIMIT,PAYMENTS
C17162,0,393.29,1000,0
C17163,1725.664332,383.45,1800,956.531234
C17164,185.924664,617.98,1200,58.469887
C17165,0.41367,1187.42,6000,1214.034802
C17166,187.516986,0,4500,899.369544
C17167,47.336863,464.95,1000,424.138187
C17168,4481.413948,1385.56,4500,1517.623087
C17169,14.371243,294.28,2500,506.189083
C17170,48.578408,673.1,6000,665.773943
C17172,27.533451,187.5,2000,280.02494
C17173,18.527285,274.92,1000,253.155177
C17174,528.023703,770.05,1500,748.204441
C17175,51.65143,398.98,2500,452.347581
C17176,2.484819,41.2,2000,91.092518
C17177,4761.19131,4085.81,7500,1266.516033
C17178,50.848135,643.6,1400,440.20021
C17179,440.341344,1019.33,5000,1697.366202
C17180,6.104302,134.97,4000,202.780964
C17181,177.602057,2863.31,1500,3344.466066
C17182,10.805893,76.51,2500,0
C17183,2493.589343,4655.55,6500,1231.610235
C17184,2620.873322,450,3000,981.480493
C17185,916.627912,155.96,1200,717.21209
C17186,3300.735817,0,4000,674.711298
C17187,29.60298,144.94,5000,249.685121
C17188,1088.505102,84.99,2000,82.0748
C17189,1893.423054,650.04,2000,775.769041
C17190,72.025683,891.28,10000,7220.399443
C17191,2684.333591,1958.59,4000,1115.39686
C17192,46.795701,1.4,4500,0
C17193,45.66329,77,300,569.468306
C17194,766.810346,0,4000,605.021251
C17195,1399.595729,1004.98,1800,553.872653
C17196,89.567592,990.73,4000,2626.23328
C17197,255.4001,630.03,3000,294.185139
C17198,1004.262002,150,1000,390.113261
C17199,912.87668,4337.19,2500,4100.813557
C17200,43.561434,391.32,1000,357.097464
C17201,920.095743,0,4500,989.548331
C17202,4931.589653,0,5000,1026.639661
C17203,186.25802,0,4000,763.120271
C17204,374.631961,2961.46,1600,3499.936377
C17205,84.366783,776.92,3000,752.509422
C17206,1088.056301,0,1200,1865.52686
C17207,82.227363,1108.36,3000,791.871856
C17208,49.401973,373.34,5000,584.836547
C17209,49.269195,213.75,2500,196.765989
C17210,1379.68959,1632.88,6500,958.185395
C17211,2656.634533,450.45,3000,929.632134
C17212,222.957451,0,1500,1856.738688
C17213,74.195316,796.56,2500,772.022619
C17214,314.495423,1503.26,4000,1230.180271
C17215,1274.544399,0,2500,467.950231
C17216,63.738066,961.86,5000,905.343134
C17217,1779.796624,50.37,2000,578.775786
C17218,2705.026656,0,6500,1266.3564
C17219,119.237712,342.74,2000,327.166041
C17220,73.635031,1063.65,7000,1051.282851
C17221,1281.911087,3173.5,1000,2757.343301
C17222,275.8837,424.44,2500,159.715319
C17223,1458.219714,701.52,1500,612.91894
C17224,1522.680962,0,6500,592.120457
C17225,1118.057185,0,1200,335.79384
C17226,1369.512062,589.94,5000,482.481306
C17227,28.320092,332.5,3000,812.371249
C17228,16.11487,313.25,3000,456.429011
C17229,91.029575,1055.7,5000,1083.300243
C17230,2.299436,1337.18,4500,1686.830156
C17231,3120.738718,0,4800,3040.97074
C17232,1806.731926,229,5000,4637.083029
C17233,1004.526608,0,1200,65.437308
C17234,45.746204,170,1200,1327.700776
C17235,99.700878,912.98,1200,1652.011127
C17236,1378.988523,45,1500,326.716166
C17237,2980.054695,26784.62,30000,30029.01496
C17239,0.064811,111.84,1500,115.525496
C17240,341.58222,1691.22,3000,1378.090415
C17241,1300.20423,96.69,1500,297.195559
C17242,5890.807655,901.6,10750,1366.889828
C17243,55.28905,610.47,2000,616.052713
C17244,0,278,1000,429.55698
C17245,2508.071641,217.5,3000,536.833697
C17246,189.463475,0,500,1082.344709
C17247,166.514439,503.92,2500,142.308045
C17248,1752.637427,0,3000,859.631936
C17249,1978.729646,0,6500,407.327265
C17250,120.94715,1242.55,2000,2202.224677
C17251,191.314058,860.95,800,1001.313048
C17252,1512.574159,622.03,1800,1064.435406
C17253,71.837385,0,1500,57.999563
C17254,1212.237847,400,1200,424.376685
C17255,2099.38356,556.52,3000,1100.700834
C17256,3105.528894,0,4500,445.629714
C17257,780.382656,0,1500,201.628458
C17258,7.297351,0,2500,1022.595043
C17259,46.89543,682.64,2000,864.625632
C17260,1717.662673,209.62,3000,559.604995
C17261,274.604824,341.37,2500,101.053841
C17262,332.678531,0,2500,7547.470632
C17263,276.213858,449.86,1000,1605.512753
C17264,125.039376,1118.91,1800,1376.390319
C17265,4204.42117,74.99,4500,872.642121
C17266,900.229315,250.72,6500,2362.786253
C17267,0,0,500,667.921811
C17268,1106.815562,0,1200,310.991074
C17269,2793.274214,46.65,3000,1424.667783
C17270,366.111566,3482.9,7500,3044.978061
C17271,91.597667,947.97,5000,876.723841
C17272,1085.316705,0,2500,166.510521
C17273,870.882167,1976.5,1500,467.583907
C17274,0,207,2500,0
C17275,11.441738,93.6,1900,603.723258
C17276,23.583209,199.32,1500,160.013341
C17277,969.139152,269.34,2000,641.186755
C17278,1714.895872,1259.93,2500,1609.219696
C17279,16.629043,286.56,1500,1080.55703
C17280,126.467835,319.34,2700,512.790367
C17281,23.111629,237.66,3000,538.820587
C17282,1155.787246,142,1200,429.827489
C17283,679.508597,380.1,2500,443.106331
C17284,2583.654027,667.39,6000,572.759229
C17285,1.59198,166.63,6000,331.28441
C17286,208.127012,1659.13,5000,1296.563214
C17287,164.51282,0,1200,1055.203377
C17288,38.251194,368.84,3000,417.861072
C17289,5.310611,234,1500,303.704799
C17290,265.920698,3148.36,4000,3140.255647
C17291,904.395249,158,900,358.518609
C17292,2.508768,302.91,3000,287.749893
C17293,15.797437,195,2000,283.424488
C17294,831.835714,750.02,1200,215.867749
C17295,263.581756,1944.26,2700,2628.464774
C17296,2.053676,74,6000,68.147484
C17297,2666.147576,0,3000,592.958317
C17298,974.52764,952.02,4000,1452.017727
C17299,7.388588,84.05,4000,171.883336
C17300,54.567517,0,3000,276.975673
C17302,1186.616403,0,1500,1779.274853
C17303,990.780585,844.45,3000,530.463101
C17304,1486.652099,3670.46,4000,1098.980289
C17305,918.22723,0,1200,881.16504
C17306,1380.30715,664.83,2500,401.138062
C17307,44.63179,582.6,3000,854.15178
C17308,825.952638,1024.75,1200,746.172552
C17309,1664.334555,862.95,1900,987.668179
C17310,1470.825974,220.7,3000,782.80657
C17311,887.090835,4349.38,3000,4388.029841
C17312,581.583282,124.65,600,312.63967
C17313,23.261586,252,2500,430.487291
C17314,12.333825,182.16,5000,150.287189
C17315,5577.636715,5244.8,12500,2823.945882
C17316,241.384531,335,1000,661.587172
C17317,311.54,2783.03,2000,2924.377302
C17318,55.176498,283.02,1000,213.493415
C17319,33.146065,218.76,5000,199.280071
C17320,1536.477562,4258.57,5000,2660.323704
C17321,15.232505,384,1500,568.982664
C17322,315.588502,0,3000,7842.362894
C17323,28.939455,88.89,1500,167.408848
C17324,613.259699,0,700,241.173093
C17325,9024.812044,0,9000,302.484224
C17326,3740.785208,0,10000,6038.594309
C17327,152.557222,1410.35,2500,1202.218177
C17328,5.993508,0,500,46.268562
C17329,93.427011,772.8,1200,850.9555
C17330,69.79641,1175.88,2000,1410.334754
C17331,1432.654644,604.52,1400,611.086937
C17332,22.56964,248.1,1200,111.212325
C17334,172.70596,55,1500,190.74504
C17335,21.966399,109.16,4000,125.832337
C17336,11.250371,141.12,5000,94.386204
C17337,1277.423486,533.73,1500,1403.721157
C17338,1232.345324,0,1700,299.568227
C17339,78.379827,865.07,5000,1255.249234
C17340,37.021347,133.35,2500,936.840542
C17341,7.099375,81.12,4000,157.006258
C17342,27.625906,234.48,2500,109.281131
C17343,214.436679,1986.7,700,2186.981284
C17344,228.025747,2159.68,3000,2161.393568
C17345,21.844186,169.56,2500,181.438267
C17346,416.601199,4266.25,4000,3822.475208
C17347,9.522029,458,3000,641.866089
C17348,815.229732,2371.92,2000,1741.315136
C17349,337.616152,64.12,2000,422.115624
C17350,2388.410501,0,7000,1593.23412
C17351,2224.891476,211.05,3000,3615.055541
C17352,1162.054399,265.18,1500,292.523356
C17353,42.170547,588,2500,611.475897
C17354,211.1622,0,1000,546.738575
C17355,1653.400854,100,2000,575.557594
C17356,4408.966613,505.79,5000,1210.835102
C17357,158.641614,779.35,1200,812.070417
C17358,50.078433,339.69,1200,76.455028
C17359,621.553537,0,2000,3406.081412
C17360,7.605458,89.75,4000,132.580643
C17361,231.859622,190,1200,119.940752
C17362,518.923941,264,5000,235.996925
C17363,1098.392083,0,1200,1490.988443
C17364,804.006538,0,2500,226.212069
C17365,142.290756,540,4000,245.492892
C17366,162.068326,1290.24,6000,963.846752
C17367,1443.146299,235.4,1800,831.048408
C17368,366.084233,1167.39,2500,470.516409
C17369,910.821412,3726.65,3000,5125.340024
C17370,2.930211,285.39,1500,305.985621
C17371,88.577811,356.15,1600,349.838628
C17372,3805.493532,465.6,4500,949.278907
C17373,1466.99222,230.1,1500,415.795291
C17374,676.221211,125,1000,340.888872
C17376,1623.895229,0,1700,729.695998
C17377,269.075434,4572.32,4000,6555.062784
C17378,34.40685,133,1500,153.124928
C17379,225.662097,2566.91,5000,2649.088349
C17380,402.512336,150,450,228.715923
C17381,0,269.28,1500,208.949793
C17382,1520.501423,1405.22,10500,470.831678
C17383,3015.597547,586.77,3400,1472.730273
C17384,2530.378121,55.5,3500,1041.914403
C17385,395.93884,991.48,1400,959.26132
C17386,7.097146,78.19,5000,63.770059
C17387,1640.837102,0,1900,493.854051
C17388,2613.063331,0,3000,710.063755
C17389,950.716155,335.62,1000,762.737851
C17390,2283.366217,2734.77,9500,8122.574527
C17391,509.685823,457.68,4000,157.893758
C17392,147.571435,0,1200,2763.958077
C17393,2847.472954,0,4000,4869.842863
C17394,1094.632736,503.41,1000,1108.862245
C17395,1258.725885,0,3000,4229.128226
C17396,88.173076,659.72,4000,1070.775031
C17397,3211.389574,0,6500,6925.733929
C17398,303.740542,0,1000,359.36061
C17399,2981.811529,120,6500,870.661235
C17400,493.243274,1180.68,1500,948.216919
C17401,41.414562,440,1000,445.575139
C17402,39.105741,220,3000,427.409497
C17403,1937.273513,658.87,2000,758.215724
C17404,781.279607,1370.19,2500,1391.682252
C17405,1322.818587,0,1500,1035.62732
C17406,1841.468929,0,2000,573.083099
C17407,2371.89209,447.81,8500,458.534768
C17408,470.353862,105,700,239.928287
C17409,308.542887,680,2500,1261.970352
C17410,1175.895992,154.38,4000,1909.161919
C17411,1854.03323,1013.5,2000,654.473825
C17412,1256.612223,498.99,3000,685.344851
C17413,1767.719314,0,2000,514.651337
C17414,4995.526188,0,6000,1083.891126
C17415,81.088359,554.7,1000,579.784969
C17416,1153.961386,295,1200,428.640942
C17417,6262.211034,1456.07,10500,6933.817424
C17418,167.044456,1477.42,2500,2860.74586
C17419,916.487817,633.71,4000,255.469805
C17420,5269.761999,0,6500,1305.706821
C17421,189.434859,500.09,3000,521.673011
C17422,1457.381936,0,1500,536.361045
C17423,1139.894588,0,1200,300.826793
C17424,231.593057,2123.43,7500,2812.54066
C17425,1625.249578,1814.65,3000,1281.171589
C17426,3840.50578,0,5500,4608.621771
C17427,279.501554,1365.5,5000,1340.02971
C17428,674.838072,56.42,800,429.961027
C17429,3215.344017,1149.92,6500,2171.419976
C17430,162.267397,907.99,1120,1223.617997
C17431,2323.083307,0,6000,3537.546355
C17432,10.536718,385.4,2500,416.407817
C17433,443.339878,0,1200,274.760566
C17434,2511.847024,109,8000,456.810152
C17435,1054.417866,0,1200,323.486669
C17436,876.008428,500,1200,510.340741
C17437,150.071799,1800,5000,2021.257541
C17438,1179.746682,30,1200,264.032163
C17439,739.847303,329.25,1000,2406.97813
C17440,2341.530186,1791.11,5500,1409.686401
C17441,290.079966,550.93,4000,579.825344
C17442,1174.352352,0,2500,253.408681
C17443,18.957284,187.25,3000,296.967289
C17444,365.674097,1169.73,1500,877.026023
C17445,364.726077,0,500,218.664436
C17446,743.245283,1610.06,3500,274.724354
C17448,16.967335,2767.85,3000,1322.585206
C17449,8.35947,81.78,4000,896.300688
C17450,4530.205197,1750.66,8500,25203.91336
C17451,240.439583,481.01,1200,139.715889
C17452,745.774052,0,5000,1169.235129
C17453,0,226.07,2500,0
C17454,2347.383015,0,3000,571.934258
C17455,2271.102591,272.93,2500,764.791793
C17456,28.155795,324.17,1500,354.506682
C17457,26.143505,124.03,1000,309.366769
C17458,26.864424,373.77,7000,381.479704
C17459,322.222745,2522.03,9000,1898.185428
C17460,1150.867752,108,1000,98.195732
C17461,826.283578,2241.87,2500,2578.745567
C17462,564.02688,1007.4,2000,506.930593
C17463,120.307206,653.95,2500,1327.025412
C17464,32.71168,350,3000,421.815239
C17465,133.797452,2460,2500,3601.545344
C17466,532.467828,3262.5,4500,2683.090485
C17467,799.274442,906.81,1000,1590.918593
C17468,857.256959,636.84,3000,443.001353
C17469,6681.371469,2968.2,9000,3035.412729
C17470,34.775517,0,1500,1132.985402
C17471,25.99831,398.57,2500,821.069037
C17472,6256.556896,0,6500,1573.751794
C17473,561.003319,11577,5500,12148.50351
C17474,919.252125,1002.4,2000,173.632529
C17476,3139.84354,859.03,9000,8655.727728
C17477,1106.42635,0,2500,364.636263
C17478,611.327959,518.88,600,670.361848
C17479,1205.024103,1247.43,1000,1314.358147
C17480,600.450838,351.88,800,785.561972
C17481,32.928594,337,2500,398.157668
C17482,35.862466,361.49,1500,625.790303
C17483,673.592238,2199.62,3000,2377.36405
C17484,1456.624844,53.9,1500,330.888649
C17485,1254.480637,0,1500,684.225274
C17486,5.135703,323.71,1500,219.996991
C17487,706.327578,169.54,2500,302.97678
C17488,3610.883496,0,4500,810.481966
C17489,95.055337,133.45,2500,469.271786
C17490,1242.886266,17.6,4000,589.674674
C17491,9.048773,316.2,2000,391.398298
C17492,169.892916,973.5,2000,28.078586
C17493,1397.560022,0,2000,543.796511
C17494,1185.330971,0,3000,341.938368
C17495,978.771066,905.04,4000,392.482391
C17496,283.691223,45.65,1000,165.821773
C17497,6.24762,108.2,4500,0
C17498,28.612828,208,3000,253.537038
C17499,677.778395,0,1500,1515.946459
C17500,724.614301,1534.71,1700,1809.593702
C17501,59.797799,309.25,2000,675.101601
C17502,42.653615,93.24,5000,156.57819
C17503,284.43378,212.92,1500,1202.791804
C17504,1569.712031,375.92,1700,530.069186
C17505,2130.050015,1044.2,6000,597.906134
C17506,539.072205,240.51,500,340.349133
C17507,31.872458,394,1500,778.621541
C17508,209.026944,1520.76,3500,1771.078066
C17509,683.286191,706.08,1500,1847.90353
C17510,457.07022,1273,2500,2633.35913
C17511,13.440318,0,1500,150.90008
C17512,762.921161,1214.55,1500,1579.200728
C17513,69.4432,368.16,2500,153.124113
C17514,26.526741,135.31,1500,93.853979
C17515,52.358663,658.24,4000,1609.331101
C17516,1144.128891,1373.27,4000,1705.162709
C17517,399.50457,740.11,1200,1379.683829
C17518,71.431411,2068.41,2500,1984.989648
C17519,42.288669,313.36,2000,428.089548
C17521,528.324583,0,3000,1398.911214
C17522,1609.514614,0,1700,277.622861
C17523,442.111046,671.36,3000,63.199553
C17524,1075.032405,0,1200,585.94084
C17525,24.660951,0,500,757.357928
C17526,55.17712,532.64,2500,547.608958
C17527,734.729977,0,1200,1596.300157
C17528,2479.815703,5812.17,10500,4586.498256
C17529,112.702102,1437.38,2000,1469.057487
C17530,3.513242,48.04,1500,140.940173
C17531,2760.89889,0,7500,997.950103
C17532,784.627873,641,1800,1657.991354
C17533,4071.993764,0,5000,1528.928247
C17534,3616.393429,2459.18,5500,2203.05836
C17535,2971.600871,6513.38,5000,4960.050608
C17536,677.403883,0,1200,126.873568
C17538,1884.083078,31.66,2000,901.067057
C17539,114.752318,387.12,2500,981.332431
C17540,201.487515,1688.12,4000,1641.148627
C17541,299.531528,3473.11,7500,3019.01839
C17542,146.616802,0,1200,216.978003
C17543,2421.820915,0,5000,334.730343
C17544,1728.29571,673.8,1700,727.421149
C17545,1035.03102,704.17,3400,274.26228
C17546,14.869439,391.68,1500,442.402951
C17547,842.103869,496.56,1000,254.599294
C17548,1809.917132,266.64,2500,77.991128
C17549,399.156352,2870.76,2500,3064.377023
C17550,193.050982,1337.1,10000,2067.611692
C17551,1243.68657,221.72,1700,2268.784133
C17553,135.418099,777.16,3000,601.471905
C17554,19.587949,299.77,2700,327.059511
C17555,745.368581,153.89,1700,500.110264
C17556,274.305611,419.88,2500,665.834636
C17557,0,443.28,3000,0
C17558,367.033521,567.75,600,484.20499
C17559,475.301123,415.47,7000,3965.150992
C17560,1865.271423,412,2000,597.104874
C17561,1618.277656,3031.28,3200,2513.922495
C17562,36.57785,561.48,3000,891.708605
C17563,443.558578,26.09,1200,1218.866837
C17565,17.905235,159,4000,134.532028
C17566,1514.885982,928.06,4500,2797.8913
C17567,63.292505,545.38,4000,520.936337
C17568,4135.663046,0,4500,1360.105727
C17569,129.881716,672,1500,775.413322
C17570,228.107524,510.32,5000,552.200643
C17571,277.308988,1588.34,2500,1316.907062
C17572,20.920544,392.96,4000,324.004832
C17573,1462.74666,2400.37,1700,2893.730422
C17574,328.436912,2738.82,1000,2339.534377
C17575,11.772828,101,1200,164.865563
C17576,6105.102208,248.73,9000,1824.639869
C17577,1223.783946,135.24,1200,328.934771
C17578,659.121167,458.5,1500,65.156724
C17579,4228.417754,11994.71,13450,508.797444
C17580,384.803407,549,1000,569.597465
C17581,141.656741,1109.83,1200,0
C17582,18.120946,57,1500,118.438703
C17583,1150.04204,1283.45,3500,2430.864396
C17584,158.512412,713.64,3000,1121.322787
C17585,4925.078801,194.6,9000,5149.230429
C17586,61.653547,1194.22,3777.777778,1775.371596
C17587,1669.488962,0,1800,571.589438
C17588,23.587067,837.48,3500,775.895535
C17589,61.253237,377.86,2700,347.206621
C17590,622.55987,343.46,1500,964.143984
C17591,677.077167,119.19,700,504.762147
C17593,2.910578,56.94,3000,129.412694
C17594,807.555134,242.06,1000,1610.237285
C17595,1099.649455,0,1200,322.777824
C17596,2369.073061,0,3500,3428.646118
C17597,1.941328,15.3,5000,190.254352
C17598,2365.48995,0,2500,816.5164
C17599,1128.878514,129.86,4200,767.993781
C17600,806.446131,0,3000,504.66084
C17601,25.921726,268.92,1500,458.387948
C17602,531.075085,485.73,2500,1657.453579
C17603,1578.053342,177.21,1400,0
C17604,1371.187284,208.76,1500,447.764231
C17605,484.108869,0,1000,590.725031
C17606,48.573636,258.36,1500,197.464636
C17607,709.475496,0,1000,1242.9897
C17608,1768.456809,449.73,3000,664.529374
C17609,475.229863,126.03,1200,476.74593
C17610,75.244732,623.3,4500,579.531266
C17611,18.627266,309.26,1500,272.654072
C17612,980.922091,0,1200,569.660031
C17613,104.311214,1270.59,2000,1359.473756
C17614,2383.427985,95.08,2500,145.154675
C17615,198.951791,0,2500,0
C17616,145.47022,95,1500,175.248349
C17617,43.087983,133,3000,189.248952
C17618,1273.498021,449.28,1200,475.727103
C17619,33.880019,3421.12,3500,3977.215235
C17620,21.881528,89.04,2500,193.985335
C17621,1223.630962,2065.5,1500,638.997243
C17622,1441.993476,0,3000,3206.577257
C17623,1070.631288,651.91,1200,258.767714
C17624,594.268871,1036.76,2500,198.237134
C17625,25.715061,449.32,5000,1086.379588
C17626,1439.410201,184.7,1500,299.988581
C17628,543.815182,0,3000,593.946163
C17629,36.979201,0,2500,22099.47812
C17630,9220.534572,1420.31,12500,4257.372749
C17631,6631.790101,74.17,9000,1652.029653
C17632,39.251217,1066.62,3500,1340.881787
C17633,2.02217,0,1200,1767.395484
C17634,38.068219,799.92,2500,553.927866
C17635,578.795795,994.12,2500,2369.347633
C17636,1325.679991,1084.87,3000,4135.414563
C17637,743.52828,158.95,800,250.349363
C17638,0,180.66,2700,221.27715
C17639,41.789262,821.51,4000,969.030384
C17640,987.110602,0,1200,139.607827
C17641,11.981427,187.55,1000,261.920143
C17642,11.316443,112.23,3000,636.15056
C17643,0,300,4000,5228.819138
C17644,523.127544,786.94,1000,1603.447936
C17645,650.485202,555.2,1000,351.575597
C17646,2320.107011,2118.42,5000,922.698832
C17647,106.45347,2014.84,3000,2139.733072
C17648,281.112517,0,1000,631.473289
C17649,324.055174,2075.13,1500,1653.941553
C17650,617.999607,387.7,1200,1723.350971
C17651,2076.211673,1057,2500,696.769705
C17652,63.078242,114,3000,184.582486
C17653,0.14446,0,7000,186.434257
C17654,1012.841277,0,1500,2531.648689
C17655,6.526735,53.09,1000,309.515966
C17656,83.258534,41.4,2700,157.225241
C17657,852.530387,45.65,1200,387.594772
C17658,304.249156,3127.98,6000,3489.90364
C17659,16.004225,159.44,2700,276.112744
C17660,1087.784698,0,1500,3093.888643
C17661,3255.151368,1771.6,9000,4619.793197
C17662,69.336196,211.87,1400,435.005491
C17663,1433.404387,0,2000,993.072444
C17664,3278.506664,472.51,7000,1304.846205
C17665,68.624743,423.23,1000,458.251229
C17666,1562.60448,880.22,2500,459.441845
C17667,412.592491,0,2500,3935.004997
C17668,428.598828,208,1200,975.191714
C17669,2071.951442,2090.21,2500,1326.995454
C17670,973.560975,0,1700,1789.46975
C17671,624.633263,0,1000,330.064555
C17672,965.88461,1,1200,751.960548
C17673,82.568778,471.64,1200,554.168419
C17674,383.370294,326.74,600,525.776492
C17675,793.855972,1478.93,1200,723.959807
C17676,51.199057,1319.04,3500,1324.448655
C17677,1488.628126,0,3000,1968.413322
C17678,92.596405,720.11,1700,535.430352
C17679,382.63138,0,1200,566.605747
C17680,402.814647,960.09,500,1127.28667
C17681,1271.172501,0,4000,2099.387435
C17682,124.743322,1007.45,2500,1616.540779
C17683,1060.039731,340,2500,261.761454
C17684,90.084324,1098.82,3000,1307.140981
C17685,85.851188,0,600,1528.015928
C17686,2115.602918,320,3000,1260.004919
C17687,193.213122,2281.57,3000,1782.059904
C17688,82.98006,906.78,3000,780.205026
C17689,991.773081,2020,3400,1817.827772
C17690,5482.204366,0,9000,1343.176056
C17691,1016.496072,64.82,1200,74.543258
C17692,205.127197,1222.98,3000,1144.83486
C17693,1450.599152,2763.84,2000,343.918862
C17694,1405.988009,1839,1800,3603.302652
C17695,424.968492,272.28,1700,64.658608
C17696,74.4309,45.65,2500,0
C17697,24.818476,390.05,1000,423.338628
C17698,1109.876538,0,1200,476.97564
C17699,679.421923,298.49,1000,456.143495
C17700,270.135147,958.93,1900,2063.470552
C17701,256.02662,2098.56,3000,1909.534262
C17702,794.661653,329.96,2000,703.606
C17703,1644.123638,0,2500,333.114672
C17704,28.80071,173.02,1000,229.503322
C17705,976.390024,785.4,3500,820.342892
C17706,1005.660131,710.03,1500,5679.950642
C17707,700.723718,425.18,3000,148.581846
C17708,8.27913,670,2500,703.772949
C17709,1373.700066,267.75,1500,446.146419
C17710,215.475718,670.65,3000,366.634123
C17711,108.857699,3224.34,1500,2752.565833
C17712,7.215615,54.45,2000,160.130111
C17713,1736.930299,616,1900,803.881382
C17714,242.53001,3520,650,3814.912997
C17715,1372.083399,800,1200,1190.700111
C17716,6388.820712,5154.75,9500,6436.518476
C17717,254.94701,2870.83,7500,2461.126057
C17718,15.813502,120.88,5000,258.872386
C17719,77.383767,2321.87,1900,2071.265301
C17720,849.030358,345,1200,1465.044906
C17721,525.17417,91.23,4000,154.939835
C17722,510.953138,172.41,1200,959.003305
C17723,486.17036,0,1500,2945.61949
C17724,2291.684027,4983.93,6500,1149.746347
C17726,145.722404,529.7,800,363.368053
C17727,286.814503,2016.14,1200,1525.089652
C17728,22.455964,185.25,1000,371.216038
C17729,1108.987965,0,1500,1690.172114
C17730,109.473217,1251.26,2700,958.931815
C17731,233.092662,2613.65,6000,2255.232796
C17732,2112.63873,0,3500,540.088813
C17733,1.097736,343.82,4000,169.895641
C17734,874.905296,484.04,1000,873.429792
C17735,844.022439,0,2500,535.604592
C17736,87.034432,697.57,3200,811.903413
C17737,377.56851,542.51,1000,567.687367
C17738,2929.582949,0,3000,1153.353618
C17739,1101.792789,1591.37,3000,699.75547
C17740,623.583624,1344.85,2200,1374.213771
C17741,5.109352,0,1000,77.984721
C17742,2696.052766,0,3000,815.306343
C17743,1592.102979,45.65,5000,529.542832
C17744,14.453345,38.65,1000,52.685663
C17745,1062.024069,0,1200,583.53323
C17746,1033.485033,137.57,1000,423.925626
C17747,803.052704,19.75,2000,402.155365
C17748,1551.908555,416.64,2500,539.653696
C17749,936.370785,158.45,1700,160.698863
C17750,1420.156349,0,1500,661.562552
C17751,14.143579,175.98,1500,171.928796
C17752,68.10541,0,500,0
C17753,3025.373271,202.72,4500,3989.645744
C17754,2513.983606,0,6000,560.461934
C17755,542.979227,1134.96,1000,2669.005392
C17756,144.436235,0,1000,542.036637
C17757,2017.391656,12024.37,8000,11516.39232
C17758,39.469095,418.97,3000,655.157042
C17759,2579.907754,125.51,3000,666.355831
C17760,34.703482,247.02,2500,194.419235
C17761,29.466141,149,1000,350.176472
C17762,2764.810135,390.52,3000,743.242536
C17763,27.931382,169.4,1500,116.255235
C17764,2063.9223,0,4000,5696.695114
C17765,1615.724155,673.74,2000,785.833719
C17767,348.321822,0,500,142.741177
C17768,992.724168,527.88,2000,2997.714455
C17769,5.170635,367.95,1000,400.457139
C17770,1361.815512,1309.72,1700,1668.192483
C17771,1186.276559,391.67,1200,488.194864
C17772,2966.412112,1473.26,3500,1464.911757
C17773,1910.793773,2754.09,5000,613.246821
C17774,1175.065336,2707.46,1700,2288.300302
C17776,378.320894,315.02,1500,206.090316
C17777,1492.443188,1777.27,5000,1969.412866
C17778,434.393219,343.5,1700,504.635307
C17779,11.673388,76,4000,447.312571
C17780,1.063114,20.74,1500,168.489938
C17781,12.169653,187.32,2000,182.885361
C17782,738.067431,752.97,2500,1393.051729
C17783,77.285458,495,1500,416.913773
C17784,1434.836893,413.16,3500,3716.5426
C17785,1247.905033,553.67,1200,1927.232575
C17786,88.35088,697.91,5000,646.026876
C17787,252.174753,411.01,1000,459.467285
C17788,1516.44717,0,6000,4161.937341
C17789,3374.66122,0,4000,913.221146
C17790,1865.008929,0,2500,2709.693363
C17791,2413.719637,0,2500,626.891685
C17792,411.27629,1524.65,900,626.104114
C17793,97.281118,3091.75,3000,3424.057988
C17794,568.222966,140.03,1200,203.362743
C17795,2773.411911,418.68,3000,2027.44214
C17796,294.720216,1880,1000,1479.018473
C17797,1619.001848,0,5000,368.653175
C17798,197.159684,0,1000,373.550284
C17799,954.617658,0,2000,228.635319
C17800,44.935526,401.06,1000,441.438423
C17801,28.497217,258.91,5000,247.067092
C17802,7114.235621,1072.24,10000,1837.750949
C17803,1007.440908,430.54,4000,1526.508633
C17804,2471.904646,1590.58,6500,813.995856
C17805,733.100601,0,1500,582.050862
C17806,1159.619047,0,1200,192.970203
C17807,1818.933435,0,2000,805.588424
C17808,90.582466,809.79,2700,766.101615
C17809,1819.444477,0,2500,572.900672
C17810,28.832982,266.58,1500,223.918762
C17811,7.833571,92.24,1500,484.14452
C17812,433.075331,750,1500,719.974026
C17813,45.82108,632,4000,3746.417043
C17814,2724.169852,49,3000,558.687221
C17815,83.030075,2298.89,1000,2034.589917
C17816,1008.494418,639.7,1000,862.819773
C17817,1688.247199,1937.64,2500,745.063871
C17818,608.300379,0,1700,204.950565
C17819,211.865308,2505.3,3800,2944.674292
C17820,454.181676,1361.65,4000,1643.948056
C17821,2646.022772,1541.13,4000,600.203047
C17822,332.697638,1080,2000,603.181053
C17823,489.488586,215,700,881.801225
C17824,312.197634,0,8000,0
C17825,205.421413,1174.98,1000,989.875292
C17826,3300.406797,459,5000,1585.23765
C17827,5471.186593,0,9000,1281.454609
C17828,685.063917,0,700,308.035273
C17829,467.439275,0,800,581.994796
C17830,722.404832,0,1500,215.857868
C17831,16.976117,424.99,5000,603.395705
C17832,275.240429,0,700,1186.237636
C17833,666.247487,511.34,700,1145.870591
C17834,20.594739,320.64,4000,273.840392
C17835,300.012533,3286.41,1400,3035.03764
C17836,45.905486,398.4,4000,403.594309
C17837,3377.632916,0,5000,1028.191288
C17838,25.407311,504.96,3000,464.099225
